Node,OH,
SM129065 ,A ,
SM129066 ,S ,
SM129067 ,S ,
SM129068 ,S ,
SM129069 ,A ,
SM129070 ,A ,
SM129071 ,A ,
SM129072 ,A ,
SM129073 ,S ,
SM129074 ,A ,
SM129075 ,S ,
SM129076 ,A ,
SM129077 ,A ,
SM129078 ,S ,
SM129079 ,A ,
SM129080 ,A ,
SM129081 ,A ,
SM129082 ,A ,
SM129083 ,A ,
SM129084 ,A ,
SM129085 ,A ,
SM129086 ,S ,
SM129087 ,A ,
SM129088 ,S ,
SM129089 ,S ,
SM129090 ,A ,
SM129091 ,A ,
SM129092 ,S ,
SM129093 ,A ,
SM129094 ,A ,
SM129095 ,A ,
SM129096 ,A ,
SM129097 ,S ,
SM129098 ,S ,
SM129099 ,S ,
SM129100 ,A ,
SM129101 ,A ,
SM129102 ,A ,
SM129103 ,S ,
SM129104 ,A ,
SM129105 ,A ,
SM129106 ,A ,
SM129107 ,S ,
SM129108 ,A ,
SM129109 ,A ,
SM129110 ,A ,
SM129111 ,S ,
SM129112 ,S ,
SM129113 ,A ,
SM129114 ,A ,
SM129115 ,A ,
SM129116 ,A ,
SM129117 ,S ,
SM129118 ,A ,
SM129119 ,A ,
SM129120 ,A ,
SM129121 ,A ,
SM129122 ,S ,
SM129123 ,A ,
SM129124 ,A ,
SM129125 ,A ,
SM129126 ,A ,
SM129127 ,A ,
SM129128 ,A ,
SM129129 ,S ,
SM129130 ,S ,
SM129131 ,A ,
SM129132 ,S ,
SM129133 ,A ,
SM129134 ,S ,
SM129135 ,A ,
SM129136 ,A ,
SM129137 ,A ,
SM129138 ,S ,
SM129139 ,A ,
SM129140 ,A ,
SM129141 ,S ,
SM129142 ,S ,
SM129143 ,A ,
SM129144 ,S ,
SM129145 ,A ,
SM129146 ,A ,
SM129147 ,A ,
SM129148 ,A ,
SM129149 ,A ,
SM129150 ,S ,
SM129151 ,A ,
SM129152 ,A ,
SM129153 ,S ,
SM129154 ,S ,
SM129155 ,A ,
SM129156 ,A ,
SM129157 ,A ,
SM129158 ,A ,
SM129159 ,A ,
SM129160 ,A ,
SM129161 ,A ,
SM129162 ,A ,
SM129163 ,S ,
SM129164 ,A ,
SM129165 ,A ,
SM129166 ,S ,
SM129167 ,S ,
SM129168 ,A ,
SM129169 ,A ,
SM129170 ,S ,
SM129171 ,A ,
SM129172 ,A ,
SM129173 ,A ,
SM129174 ,S ,
SM129175 ,A ,
SM129176 ,A ,
SM129177 ,A ,
SM129178 ,A ,
SM129179 ,A ,
SM129180 ,S ,
SM129181 ,A ,
SM129182 ,S ,
SM129183 ,A ,
SM129184 ,S ,
SM129185 ,A ,
SM129186 ,S ,
SM129187 ,S ,
SM129188 ,A ,
SM129189 ,A ,
SM129190 ,S ,
SM129191 ,S ,
SM129192 ,S ,
SM129193 ,S ,
SM129194 ,S ,
SM129195 ,A ,
SM129196 ,A ,
SM129197 ,A ,
SM129198 ,A ,
SM129199 ,S ,
SM129200 ,A ,
SM129201 ,A ,
SM129202 ,A ,
SM129203 ,A ,
SM129204 ,A ,
SM129205 ,S ,
SM129206 ,S ,
SM129207 ,A ,
SM129208 ,A ,
SM129209 ,A ,
SM129210 ,A ,
SM129211 ,S ,
SM129212 ,S ,
SM129213 ,S ,
SM129214 ,A ,
SM129215 ,A ,
SM129216 ,S ,
SM129217 ,S ,
SM129218 ,A ,
SM129219 ,A ,
SM129220 ,A ,
SM129221 ,A ,
SM129222 ,A ,
SM129223 ,A ,
SM129224 ,S ,
SM129225 ,S ,
SM129226 ,A ,
SM129227 ,A ,
SM129228 ,A ,
SM129229 ,A ,
SM129230 ,S ,
SM129231 ,A ,
SM129232 ,A ,
SM129233 ,A ,
SM129234 ,A ,
SM129235 ,S ,
SM129236 ,A ,
SM129237 ,A ,
SM129238 ,S ,
SM129239 ,A ,
SM129240 ,A ,
SM129241 ,A ,
SM129242 ,S ,
SM129243 ,S ,
SM129244 ,A ,
SM129245 ,A ,
SM129246 ,S ,
SM129247 ,A ,
SM129248 ,A ,
SM129249 ,A ,
SM129250 ,A ,
SM129251 ,A ,
SM129252 ,S ,
SM129253 ,S ,
SM129254 ,S ,
SM129255 ,A ,
SM129256 ,A ,
SM129257 ,S ,
SM129258 ,A ,
SM129259 ,A ,
SM129260 ,A ,
SM129261 ,S ,
SM129262 ,A ,
SM129263 ,A ,
SM129264 ,A ,
SM129265 ,A ,
SM129266 ,S ,
SM129267 ,S ,
SM129268 ,S ,
SM129269 ,A ,
SM129270 ,S ,
SM129271 ,S ,
SM129272 ,S ,
SM129273 ,S ,
SM129274 ,S ,
SM129275 ,S ,
SM129276 ,S ,
SM129277 ,S ,
SM129278 ,S ,
SM129279 ,S ,
SM129280 ,S ,
SM129281 ,A ,
SM129282 ,S ,
SM129283 ,S ,
SM129284 ,S ,
SM129285 ,S ,
SM129286 ,S ,
SM129287 ,S ,
SM129288 ,S ,
SM129289 ,S ,
SM129290 ,S ,
SM129291 ,S ,
SM129292 ,A ,
SM129293 ,S ,
SM129294 ,S ,
SM129295 ,A ,
SM129296 ,S ,
SM129297 ,S ,
SM129298 ,S ,
SM129299 ,S ,
SM129300 ,A ,
SM129301 ,S ,
SM129302 ,S ,
SM129303 ,A ,
SM129304 ,S ,
SM129305 ,S ,
SM129306 ,S ,
SM129307 ,S ,
SM129308 ,S ,
SM129309 ,S ,
SM129310 ,A ,
SM129311 ,S ,
SM129312 ,S ,
SM129313 ,A ,
SM129314 ,S ,
SM129315 ,A ,
SM129316 ,A ,
SM129317 ,A ,
SM129318 ,S ,
SM129319 ,S ,
SM129320 ,S ,
SM129321 ,A ,
SM129322 ,S ,
SM129323 ,S ,
SM129324 ,S ,
SM129325 ,S ,
SM129326 ,A ,
SM129327 ,S ,
SM129328 ,S ,
SM129329 ,S ,
SM129330 ,S ,
SM129331 ,A ,
SM129332 ,S ,
SM129333 ,S ,
SM129334 ,A ,
SM129335 ,A ,
SM129336 ,A ,
SM129337 ,A ,
SM129338 ,S ,
SM129339 ,S ,
SM129340 ,A ,
SM129341 ,A ,
SM129342 ,A ,
SM129343 ,S ,
SM129344 ,S ,
SM129345 ,S ,
SM129346 ,A ,
SM129347 ,A ,
SM129348 ,S ,
SM129349 ,A ,
SM129350 ,A ,
SM129351 ,A ,
SM129352 ,A ,
SM129353 ,S ,
SM129354 ,S ,
SM129355 ,S ,
SM129356 ,A ,
SM129357 ,A ,
SM129358 ,S ,
SM129359 ,A ,
SM129360 ,A ,
SM129361 ,A ,
SM129362 ,S ,
SM129363 ,A ,
SM129364 ,S ,
SM129365 ,S ,
SM129366 ,A ,
SM129367 ,A ,
SM129368 ,A ,
SM129369 ,S ,
SM129370 ,S ,
SM129371 ,S ,
SM129372 ,S ,
SM129373 ,S ,
SM129374 ,A ,
SM129375 ,S ,
SM129376 ,S ,
SM129377 ,A ,
SM129378 ,A ,
SM129379 ,S ,
SM129380 ,A ,
SM129381 ,A ,
SM129382 ,S ,
SM129383 ,A ,
SM129384 ,S ,
SM129385 ,A ,
SM129386 ,A ,
SM129387 ,A ,
SM129388 ,A ,
SM129389 ,A ,
SM129390 ,A ,
SM129391 ,S ,
SM129392 ,S ,
SM129393 ,A ,
SM129394 ,A ,
SM129395 ,S ,
SM129396 ,A ,
SM129397 ,A ,
SM129398 ,A ,
SM129399 ,S ,
SM129400 ,S ,
SM129401 ,A ,
SM129402 ,A ,
SM129403 ,A ,
SM129404 ,A ,
SM129405 ,S ,
SM129406 ,S ,
SM129407 ,S ,
SM129408 ,S ,
SM129409 ,S ,
SM129410 ,S ,
SM129411 ,S ,
SM129412 ,A ,
SM129413 ,S ,
SM129414 ,A ,
SM129415 ,S ,
SM129416 ,A ,
SM129417 ,A ,
SM129418 ,A ,
SM129419 ,A ,
SM129420 ,A ,
SM129421 ,A ,
SM129422 ,A ,
SM129423 ,A ,
SM129424 ,A ,
SM129425 ,S ,
SM129426 ,S ,
SM129427 ,A ,
SM129428 ,S ,
SM129429 ,S ,
SM129430 ,A ,
SM129431 ,A ,
SM129432 ,A ,
SM129433 ,A ,
SM129434 ,A ,
SM129435 ,A ,
SM129436 ,A ,
SM129437 ,S ,
SM129438 ,S ,
SM129439 ,S ,
SM129440 ,S ,
SM129441 ,A ,
SM129442 ,A ,
SM129443 ,A ,
SM129444 ,S ,
SM129445 ,A ,
SM129446 ,S ,
SM129447 ,S ,
SM129448 ,A ,
SM129449 ,A ,
SM129450 ,A ,
SM129451 ,S ,
SM129452 ,S ,
SM129453 ,A ,
SM129454 ,A ,
SM129455 ,S ,
SM129456 ,A ,
SM129457 ,A ,
SM129458 ,A ,
SM129459 ,S ,
SM129460 ,A ,
SM129461 ,S ,
SM129462 ,A ,
SM129463 ,S ,
SM129464 ,A ,
SM129465 ,S ,
SM129466 ,A ,
SM129467 ,A ,
SM129468 ,S ,
SM129469 ,A ,
SM129470 ,S ,
SM129471 ,A ,
SM129472 ,S ,
SM129473 ,A ,
SM129474 ,S ,
SM129475 ,A ,
SM129476 ,S ,
SM129477 ,S ,
SM129478 ,A ,
SM129479 ,A ,
SM129480 ,A ,
SM129481 ,A ,
SM129482 ,A ,
SM129483 ,A ,
SM129484 ,S ,
SM129485 ,A ,
SM129486 ,A ,
SM129487 ,A ,
SM129488 ,A ,
SM129489 ,A ,
SM129490 ,S ,
SM129491 ,S ,
SM129492 ,A ,
SM129493 ,S ,
SM129494 ,S ,
SM129495 ,A ,
SM129496 ,A ,
SM129497 ,A ,
SM129498 ,A ,
SM129499 ,S ,
SM129500 ,A ,
SM129501 ,A ,
SM129502 ,S ,
SM129503 ,S ,
SM129504 ,S ,
SM129505 ,A ,
SM129506 ,A ,
SM129507 ,A ,
SM129508 ,S ,
SM129509 ,A ,
SM129510 ,S ,
SM129511 ,A ,
SM129512 ,A ,
SM129513 ,S ,
SM129514 ,S ,
SM129515 ,A ,
SM129516 ,A ,
SM129517 ,A ,
SM129518 ,S ,
SM129519 ,A ,
SM129520 ,A ,
SM129521 ,S ,
SM129522 ,S ,
SM129523 ,A ,
SM129524 ,A ,
SM129525 ,A ,
SM129526 ,A ,
SM129527 ,A ,
SM129528 ,S ,
SM129529 ,A ,
SM129530 ,A ,
SM129531 ,S ,
SM129532 ,A ,
SM129533 ,A ,
SM129534 ,S ,
SM129535 ,A ,
SM129536 ,S ,
SM129537 ,S ,
SM129538 ,S ,
SM129539 ,S ,
SM129540 ,A ,
SM129541 ,A ,
SM129542 ,A ,
SM129543 ,S ,
SM129544 ,S ,
SM129545 ,S ,
SM129546 ,A ,
SM129547 ,A ,
SM129548 ,A ,
SM129549 ,A ,
SM129550 ,A ,
SM129551 ,S ,
SM129552 ,S ,
SM129553 ,A ,
SM129554 ,A ,
SM129555 ,A ,
SM129556 ,A ,
SM129557 ,A ,
SM129558 ,S ,
SM129559 ,S ,
SM129560 ,A ,
SM129561 ,S ,
SM129562 ,S ,
SM129563 ,A ,
SM129564 ,S ,
SM129565 ,A ,
SM129566 ,A ,
SM129567 ,S ,
SM129568 ,A ,
SM129569 ,A ,
SM129570 ,A ,
SM129571 ,S ,
SM129572 ,S ,
SM129573 ,S ,
SM129574 ,A ,
SM129575 ,S ,
SM129576 ,A ,
SM129577 ,A ,
SM129578 ,A ,
SM129579 ,A ,
SM129580 ,S ,
SM129581 ,A ,
SM129582 ,S ,
SM129583 ,S ,
SM129584 ,A ,
SM129585 ,A ,
SM129586 ,S ,
SM129587 ,S ,
SM129588 ,A ,
SM129589 ,S ,
SM129590 ,A ,
SM129591 ,A ,
SM129592 ,A ,
SM129593 ,S ,
SM129594 ,A ,
SM129595 ,S ,
SM129596 ,A ,
SM129597 ,S ,
SM129598 ,A ,
SM129599 ,A ,
SM129600 ,A ,
SM129601 ,A ,
SM129602 ,S ,
SM129603 ,A ,
SM129604 ,A ,
SM129605 ,A ,
SM129606 ,A ,
SM129607 ,A ,
SM129608 ,S ,
SM129609 ,A ,
SM129610 ,S ,
SM129611 ,S ,
SM129612 ,A ,
SM129613 ,S ,
SM129614 ,S ,
SM129615 ,A ,
SM129616 ,A ,
SM129617 ,A ,
SM129618 ,A ,
SM129619 ,S ,
SM129620 ,A ,
SM129621 ,S ,
SM129622 ,A ,
SM129623 ,S ,
SM129624 ,S ,
SM129625 ,S ,
SM129626 ,S ,
SM129627 ,A ,
SM129628 ,A ,
SM129629 ,A ,
SM129630 ,S ,
SM129631 ,A ,
SM129632 ,S ,
SM129633 ,S ,
SM129634 ,S ,
SM129635 ,A ,
SM129636 ,A ,
SM129637 ,A ,
SM129638 ,A ,
SM129639 ,S ,
SM129640 ,S ,
SM129641 ,S ,
SM129642 ,A ,
SM129643 ,A ,
SM129644 ,A ,
SM129645 ,A ,
SM129646 ,S ,
SM129647 ,S ,
SM129648 ,S ,
SM129649 ,A ,
SM129650 ,S ,
SM129651 ,S ,
SM129652 ,A ,
SM129653 ,A ,
SM129654 ,A ,
SM129655 ,S ,
SM129656 ,S ,
SM129657 ,A ,
SM129658 ,S ,
SM129659 ,A ,
SM129660 ,S ,
SM129661 ,S ,
SM129662 ,S ,
SM129663 ,A ,
SM129664 ,S ,
SM129665 ,S ,
SM129666 ,A ,
SM129667 ,S ,
SM129668 ,A ,
SM129669 ,S ,
SM129670 ,S ,
SM129671 ,S ,
SM129672 ,S ,
SM129673 ,A ,
SM129674 ,S ,
SM129675 ,S ,
SM129676 ,A ,
SM129677 ,A ,
SM129678 ,S ,
SM129679 ,A ,
SM129680 ,A ,
SM129681 ,S ,
SM129682 ,A ,
SM129683 ,S ,
SM129684 ,S ,
SM129685 ,A ,
SM129686 ,A ,
SM129687 ,S ,
SM129688 ,A ,
SM129689 ,S ,
SM129690 ,S ,
SM129691 ,S ,
SM129692 ,A ,
SM129693 ,S ,
SM129694 ,S ,
SM129695 ,S ,
SM129696 ,A ,
SM129697 ,A ,
SM129698 ,A ,
SM129699 ,S ,
SM129700 ,A ,
SM129701 ,A ,
SM129702 ,S ,
SM129703 ,S ,
SM129704 ,S ,
SM129705 ,S ,
SM129706 ,S ,
SM129707 ,S ,
SM129708 ,S ,
SM129709 ,S ,
SM129710 ,A ,
SM129711 ,A ,
SM129712 ,S ,
SM129713 ,S ,
SM129714 ,S ,
SM129715 ,A ,
SM129716 ,A ,
SM129717 ,A ,
SM129718 ,A ,
SM129719 ,S ,
SM129720 ,A ,
SM129721 ,S ,
SM129722 ,S ,
SM129723 ,S ,
SM129724 ,A ,
SM129725 ,S ,
SM129726 ,A ,
SM129727 ,S ,
SM129728 ,S ,
SM129729 ,S ,
SM129730 ,A ,
SM129731 ,S ,
SM129732 ,A ,
SM129733 ,A ,
SM129734 ,S ,
SM129735 ,S ,
SM129736 ,S ,
SM129737 ,S ,
SM129738 ,A ,
SM129739 ,S ,
SM129740 ,S ,
SM129741 ,S ,
SM129742 ,A ,
SM129743 ,S ,
SM129744 ,S ,
SM129745 ,S ,
SM129746 ,S ,
SM129747 ,A ,
SM129748 ,A ,
SM129749 ,S ,
SM129750 ,A ,
SM129751 ,A ,
SM129752 ,S ,
SM129753 ,A ,
SM129754 ,S ,
SM129755 ,S ,
SM129756 ,A ,
SM129757 ,S ,
SM129758 ,A ,
SM129759 ,A ,
SM129760 ,S ,
SM129761 ,S ,
SM129762 ,S ,
SM129763 ,S ,
SM129764 ,S ,
SM129765 ,S ,
SM129766 ,A ,
SM129767 ,S ,
SM129768 ,A ,
SM129769 ,A ,
SM129770 ,S ,
SM129771 ,S ,
SM129772 ,S ,
SM129773 ,S ,
SM129774 ,S ,
SM129775 ,S ,
SM129776 ,S ,
SM129777 ,A ,
SM129778 ,A ,
SM129779 ,S ,
SM129780 ,A ,
SM129781 ,S ,
SM129782 ,S ,
SM129783 ,S ,
SM129784 ,A ,
SM129785 ,A ,
SM129786 ,A ,
SM129787 ,A ,
SM129788 ,S ,
SM129789 ,A ,
SM129790 ,S ,
SM129791 ,S ,
SM129792 ,S ,
SM129793 ,S ,
SM129794 ,S ,
SM129795 ,S ,
SM129796 ,S ,
SM129797 ,S ,
SM129798 ,S ,
SM129799 ,A ,
SM129800 ,S ,
SM129801 ,A ,
SM129802 ,A ,
SM129803 ,S ,
SM129804 ,A ,
SM129805 ,S ,
SM129806 ,S ,
SM129807 ,S ,
SM129808 ,A ,
SM129809 ,S ,
SM129810 ,S ,
SM129811 ,A ,
SM129812 ,S ,
SM129813 ,S ,
SM129814 ,S ,
SM129815 ,S ,
SM129816 ,S ,
SM129817 ,S ,
SM129818 ,S ,
SM129819 ,A ,
SM129820 ,S ,
SM129821 ,A ,
SM129822 ,S ,
SM129823 ,A ,
SM129824 ,S ,
SM129825 ,S ,
SM129826 ,S ,
SM129827 ,A ,
SM129828 ,A ,
SM129829 ,S ,
SM129830 ,A ,
SM129831 ,A ,
SM129832 ,A ,
SM129833 ,A ,
SM129834 ,A ,
SM129835 ,S ,
SM129836 ,S ,
SM129837 ,S ,
SM129838 ,S ,
SM129839 ,S ,
SM129840 ,A ,
SM129841 ,S ,
SM129842 ,A ,
SM129843 ,S ,
SM129844 ,S ,
SM129845 ,S ,
SM129846 ,S ,
SM129847 ,S ,
SM129848 ,A ,
SM129849 ,A ,
SM129850 ,A ,
SM129851 ,A ,
SM129852 ,S ,
SM129853 ,S ,
SM129854 ,S ,
SM129855 ,S ,
SM129856 ,A ,
SM129857 ,S ,
SM129858 ,A ,
SM129859 ,S ,
SM129860 ,S ,
SM129861 ,A ,
SM129862 ,S ,
SM129863 ,S ,
SM129864 ,S ,
SM129865 ,S ,
SM129866 ,S ,
SM129867 ,S ,
SM129868 ,S ,
SM129869 ,A ,
SM129870 ,S ,
SM129871 ,S ,
SM129872 ,A ,
SM129873 ,A ,
SM129874 ,S ,
SM129875 ,A ,
SM129876 ,A ,
SM129877 ,S ,
SM129878 ,A ,
SM129879 ,A ,
SM129880 ,S ,
SM129881 ,A ,
SM129882 ,S ,
SM129883 ,A ,
SM129884 ,A ,
SM129885 ,S ,
SM129886 ,S ,
SM129887 ,S ,
SM129888 ,S ,
SM129889 ,A ,
SM129890 ,S ,
SM129891 ,S ,
SM129892 ,A ,
SM129893 ,S ,
SM129894 ,S ,
SM129895 ,S ,
SM129896 ,S ,
SM129897 ,S ,
SM129898 ,S ,
SM129899 ,A ,
SM129900 ,S ,
SM129901 ,S ,
SM129902 ,S ,
SM129903 ,A ,
SM129904 ,A ,
SM129905 ,S ,
SM129906 ,S ,
SM129907 ,S ,
SM129908 ,S ,
SM129909 ,A ,
SM129910 ,S ,
SM129911 ,S ,
SM129912 ,A ,
SM129913 ,A ,
SM129914 ,A ,
SM129915 ,S ,
SM129916 ,A ,
SM129917 ,A ,
SM129918 ,S ,
SM129919 ,S ,
SM129920 ,S ,
SM129921 ,A ,
SM129922 ,S ,
SM129923 ,A ,
SM129924 ,A ,
SM129925 ,S ,
SM129926 ,A ,
SM129927 ,A ,
SM129928 ,A ,
SM129929 ,S ,
SM129930 ,A ,
SM129931 ,S ,
SM129932 ,A ,
SM129933 ,A ,
SM129934 ,S ,
SM129935 ,S ,
SM129936 ,S ,
SM129937 ,A ,
SM129938 ,S ,
SM129939 ,S ,
SM129940 ,A ,
SM129941 ,A ,
SM129942 ,S ,
SM129943 ,A ,
SM129944 ,S ,
SM129945 ,S ,
SM129946 ,S ,
SM129947 ,A ,
SM129948 ,S ,
SM129949 ,S ,
SM129950 ,A ,
SM129951 ,S ,
SM129952 ,A ,
SM129953 ,S ,
SM129954 ,A ,
SM129955 ,A ,
SM129956 ,S ,
SM129957 ,A ,
SM129958 ,S ,
SM129959 ,S ,
SM129960 ,A ,
SM129961 ,S ,
SM129962 ,A ,
SM129963 ,S ,
SM129964 ,A ,
SM129965 ,A ,
SM129966 ,S ,
SM129967 ,A ,
SM129968 ,S ,
SM129969 ,A ,
SM129970 ,A ,
SM129971 ,A ,
SM129972 ,S ,
SM129973 ,A ,
SM129974 ,A ,
SM129975 ,S ,
SM129976 ,A ,
SM129977 ,A ,
SM129978 ,S ,
SM129979 ,A ,
SM129980 ,S ,
SM129981 ,S ,
SM129982 ,A ,
SM129983 ,S ,
SM129984 ,S ,
SM129985 ,S ,
SM129986 ,S ,
SM129987 ,A ,
SM129988 ,S ,
SM129989 ,S ,
SM129990 ,A ,
SM129991 ,S ,
SM129992 ,S ,
SM129993 ,A ,
SM129994 ,S ,
SM129995 ,S ,
SM129996 ,A ,
SM129997 ,S ,
SM129998 ,S ,
SM129999 ,A ,
SM130000 ,A ,
SM130001 ,A ,
SM130002 ,A ,
SM130003 ,S ,
SM130004 ,A ,
SM130005 ,A ,
SM130006 ,S ,
SM130007 ,A ,
SM130008 ,S ,
SM130009 ,A ,
SM130010 ,A ,
SM130011 ,A ,
SM130012 ,S ,
SM130013 ,A ,
SM130014 ,A ,
SM130015 ,A ,
SM130016 ,S ,
SM130017 ,A ,
SM130018 ,A ,
SM130019 ,S ,
SM130020 ,A ,
SM130021 ,S ,
SM130022 ,S ,
SM130023 ,A ,
SM130024 ,A ,
SM130025 ,A ,
SM130026 ,S ,
SM130027 ,S ,
SM130028 ,S ,
SM130029 ,S ,
SM130030 ,A ,
SM130031 ,S ,
SM130032 ,A ,
SM130033 ,S ,
SM130034 ,S ,
SM130035 ,A ,
SM130036 ,S ,
SM130037 ,A ,
SM130038 ,S ,
SM130039 ,S ,
SM130040 ,A ,
SM130041 ,A ,
SM130042 ,A ,
SM130043 ,A ,
SM130044 ,A ,
SM130045 ,S ,
SM130046 ,A ,
SM130047 ,S ,
SM130048 ,S ,
SM130049 ,S ,
SM130050 ,S ,
SM130051 ,A ,
SM130052 ,S ,
SM130053 ,A ,
SM130054 ,S ,
SM130055 ,A ,
SM130056 ,S ,
SM130057 ,A ,
SM130058 ,S ,
SM130059 ,A ,
SM130060 ,S ,
SM130061 ,S ,
SM130062 ,S ,
SM130063 ,A ,
SM130064 ,S ,
SM130065 ,A ,
SM130066 ,S ,
SM130067 ,S ,
SM130068 ,A ,
SM130069 ,S ,
SM130070 ,A ,
SM130071 ,A ,
SM130072 ,A ,
SM130073 ,A ,
SM130074 ,A ,
SM130075 ,S ,
SM130076 ,A ,
SM130077 ,S ,
SM130078 ,S ,
SM130079 ,A ,
SM130080 ,A ,
SM130081 ,S ,
SM130082 ,A ,
SM130083 ,A ,
SM130084 ,A ,
SM130085 ,S ,
SM130086 ,A ,
SM130087 ,A ,
SM130088 ,S ,
SM130089 ,S ,
SM130090 ,A ,
SM130091 ,A ,
SM130092 ,S ,
SM130093 ,S ,
SM130094 ,S ,
SM130095 ,A ,
SM130096 ,S ,
SM130097 ,S ,
SM130098 ,S ,
SM130099 ,S ,
SM130100 ,A ,
SM130101 ,S ,
SM130102 ,S ,
SM130103 ,S ,
SM130104 ,A ,
SM130105 ,S ,
SM130106 ,A ,
SM130107 ,S ,
SM130108 ,S ,
SM130109 ,S ,
SM130110 ,S ,
SM130111 ,A ,
SM130112 ,S ,
SM130113 ,A ,
SM130114 ,A ,
SM130115 ,A ,
SM130116 ,A ,
SM130117 ,S ,
SM130118 ,S ,
SM130119 ,A ,
SM130120 ,S ,
SM130121 ,S ,
SM130122 ,A ,
SM130123 ,S ,
SM130124 ,A ,
SM130125 ,S ,
SM130126 ,S ,
SM130127 ,A ,
SM130128 ,S ,
SM130129 ,S ,
SM130130 ,S ,
SM130131 ,A ,
SM130132 ,A ,
SM130133 ,A ,
SM130134 ,S ,
SM130135 ,S ,
SM130136 ,S ,
SM130137 ,A ,
SM130138 ,A ,
SM130139 ,A ,
SM130140 ,S ,
SM130141 ,S ,
SM130142 ,A ,
SM130143 ,S ,
SM130144 ,S ,
SM130145 ,A ,
SM130146 ,S ,
SM130147 ,A ,
SM130148 ,A ,
SM130149 ,S ,
SM130150 ,S ,
SM130151 ,S ,
SM130152 ,S ,
SM130153 ,S ,
SM130154 ,S ,
SM130155 ,S ,
SM130156 ,S ,
SM130157 ,A ,
SM130158 ,S ,
SM130159 ,S ,
SM130160 ,S ,
SM130161 ,S ,
SM130162 ,A ,
SM130163 ,A ,
SM130164 ,S ,
SM130165 ,S ,
SM130166 ,A ,
SM130167 ,S ,
SM130168 ,S ,
SM130169 ,S ,
SM130170 ,A ,
SM130171 ,S ,
SM130172 ,A ,
SM130173 ,S ,
SM130174 ,A ,
SM130175 ,S ,
SM130176 ,A ,
SM130177 ,S ,
SM130178 ,S ,
SM130179 ,A ,
SM130180 ,S ,
SM130181 ,A ,
SM130182 ,A ,
SM130183 ,A ,
SM130184 ,S ,
SM130185 ,S ,
SM130186 ,S ,
SM130187 ,A ,
SM130188 ,S ,
SM130189 ,S ,
SM130190 ,S ,
SM130191 ,S ,
SM130192 ,A ,
SM130193 ,S ,
SM130194 ,A ,
SM130195 ,S ,
SM130196 ,S ,
SM130197 ,S ,
SM130198 ,S ,
SM130199 ,A ,
SM130200 ,S ,
SM130201 ,S ,
SM130202 ,S ,
SM130203 ,S ,
SM130204 ,A ,
SM130205 ,A ,
SM130206 ,S ,
SM130207 ,A ,
SM130208 ,A ,
SM130209 ,S ,
SM130210 ,S ,
SM130211 ,S ,
SM130212 ,A ,
SM130213 ,S ,
SM130214 ,S ,
SM130215 ,A ,
SM130216 ,S ,
SM130217 ,A ,
SM130218 ,S ,
SM130219 ,A ,
SM130220 ,S ,
SM130221 ,A ,
SM130222 ,A ,
SM130223 ,S ,
SM130224 ,S ,
SM130225 ,S ,
SM130226 ,S ,
SM130227 ,S ,
SM130228 ,A ,
SM130229 ,S ,
SM130230 ,A ,
SM130231 ,S ,
SM130232 ,A ,
SM130233 ,S ,
SM130234 ,S ,
SM130235 ,S ,
SM130236 ,S ,
SM130237 ,A ,
SM130238 ,A ,
SM130239 ,S ,
SM130240 ,S ,
SM130241 ,A ,
SM130242 ,S ,
SM130243 ,S ,
SM130244 ,A ,
SM130245 ,A ,
SM130246 ,S ,
SM130247 ,S ,
SM130248 ,S ,
SM130249 ,S ,
SM130250 ,S ,
SM130251 ,A ,
SM130252 ,S ,
SM130253 ,S ,
SM130254 ,S ,
SM130255 ,S ,
SM130256 ,A ,
SM130257 ,S ,
SM130258 ,S ,
SM130259 ,S ,
SM130260 ,S ,
SM130261 ,A ,
SM130262 ,S ,
SM130263 ,S ,
SM130264 ,A ,
SM130265 ,S ,
SM130266 ,S ,
SM130267 ,S ,
SM130268 ,S ,
SM130269 ,S ,
SM130270 ,S ,
SM130271 ,S ,
SM130272 ,S ,
SM130273 ,A ,
SM130274 ,A ,
SM130275 ,S ,
SM130276 ,S ,
SM130277 ,S ,
SM130278 ,S ,
SM130279 ,A ,
SM130280 ,S ,
SM130281 ,S ,
SM130282 ,S ,
SM130283 ,S ,
SM130284 ,S ,
SM130285 ,S ,
SM130286 ,S ,
SM130287 ,S ,
SM130288 ,A ,
SM130289 ,S ,
SM130290 ,S ,
SM130291 ,A ,
SM130292 ,S ,
SM130293 ,S ,
SM130294 ,S ,
SM130295 ,S ,
SM130296 ,S ,
SM130297 ,S ,
SM130298 ,S ,
SM130299 ,S ,
SM130300 ,S ,
SM130301 ,S ,
SM130302 ,S ,
SM130303 ,S ,
SM130304 ,S ,
SM130305 ,A ,
SM130306 ,S ,
SM130307 ,S ,
SM130308 ,A ,
SM130309 ,A ,
SM130310 ,S ,
SM130311 ,S ,
SM130312 ,S ,
SM130313 ,S ,
SM130314 ,A ,
SM130315 ,S ,
SM130316 ,S ,
SM130317 ,S ,
SM130318 ,S ,
SM130319 ,S ,
SM130320 ,S ,
SM130321 ,S ,
SM130322 ,S ,
SM130323 ,A ,
SM130324 ,S ,
SM130325 ,A ,
SM130326 ,S ,
SM130327 ,S ,
SM130328 ,A ,
SM130329 ,S ,
SM130330 ,S ,
SM130331 ,S ,
SM130332 ,S ,
SM130333 ,A ,
SM130334 ,S ,
SM130335 ,S ,
SM130336 ,S ,
