Node,OH,
SM1371  ,S ,
SM1372  ,S ,
SM1373  ,S ,
SM1374  ,A ,
SM1375  ,S ,
SM1376  ,S ,
SM1377  ,S ,
SM1378  ,S ,
SM1379  ,S ,
SM1380  ,A ,
SM1381  ,S ,
SM1382  ,S ,
SM1383  ,S ,
SM1384  ,S ,
SM1385  ,S ,
SM1386  ,S ,
SM1387  ,S ,
SM1388  ,S ,
SM1389  ,A ,
SM1390  ,S ,
SM1391  ,S ,
SM1392  ,S ,
SM1393  ,S ,
SM1394  ,S ,
SM1395  ,S ,
SM1396  ,S ,
SM1397  ,S ,
SM1398  ,A ,
SM1399  ,S ,
SM1400  ,S ,
SM1401  ,S ,
SM1402  ,S ,
SM1403  ,S ,
SM1404  ,S ,
SM1405  ,S ,
SM1406  ,S ,
SM1407  ,S ,
SM1408  ,S ,
SM1409  ,S ,
SM1410  ,S ,
SM1411  ,S ,
SM1412  ,S ,
SM1413  ,A ,
SM1414  ,S ,
SM1415  ,S ,
SM1416  ,S ,
SM1417  ,A ,
SM1418  ,A ,
SM1419  ,S ,
SM1420  ,A ,
SM1421  ,S ,
SM1422  ,S ,
SM1423  ,S ,
SM1424  ,S ,
SM1425  ,S ,
SM1426  ,S ,
SM1427  ,S ,
SM1428  ,S ,
SM1429  ,S ,
SM1430  ,S ,
SM1431  ,A ,
SM1432  ,A ,
SM1433  ,A ,
SM1434  ,S ,
SM1435  ,S ,
SM1436  ,A ,
SM1437  ,S ,
SM1438  ,S ,
SM1439  ,S ,
SM1440  ,S ,
SM1441  ,A ,
SM1442  ,A ,
SM1443  ,S ,
SM1444  ,A ,
SM1445  ,S ,
SM1446  ,S ,
SM1447  ,S ,
SM1448  ,S ,
SM1449  ,S ,
SM1450  ,A ,
SM1451  ,S ,
SM1452  ,S ,
SM1453  ,A ,
SM1454  ,S ,
SM1455  ,S ,
SM1456  ,S ,
SM1457  ,S ,
SM1458  ,S ,
SM1459  ,A ,
SM1460  ,A ,
SM1461  ,A ,
SM1462  ,A ,
SM1463  ,S ,
SM1464  ,S ,
SM1465  ,S ,
SM1466  ,S ,
SM1467  ,S ,
SM1468  ,S ,
SM1469  ,A ,
SM1470  ,S ,
SM1471  ,S ,
SM1472  ,A ,
SM1473  ,S ,
SM1474  ,S ,
SM1475  ,A ,
SM1476  ,S ,
SM1477  ,A ,
SM1478  ,S ,
SM1479  ,S ,
SM1480  ,S ,
SM1481  ,S ,
SM1482  ,S ,
SM1483  ,S ,
SM1484  ,S ,
SM1485  ,A ,
SM1486  ,S ,
SM1487  ,S ,
SM1488  ,S ,
SM1489  ,S ,
SM1490  ,A ,
SM1491  ,A ,
SM1492  ,S ,
SM1493  ,S ,
SM1494  ,S ,
SM1495  ,S ,
SM1496  ,S ,
SM1497  ,S ,
SM1498  ,A ,
SM1499  ,A ,
SM1500  ,S ,
SM1501  ,S ,
SM1502  ,S ,
SM1503  ,A ,
SM1504  ,S ,
SM1505  ,S ,
SM1506  ,A ,
SM1507  ,S ,
SM1508  ,S ,
SM1509  ,S ,
SM1510  ,A ,
SM1511  ,S ,
SM1512  ,S ,
SM1513  ,A ,
SM1514  ,S ,
SM1515  ,A ,
SM1516  ,S ,
SM1517  ,A ,
SM1518  ,S ,
SM1519  ,S ,
SM1521  ,A ,
SM1522  ,S ,
SM1523  ,S ,
SM1524  ,A ,
SM1525  ,S ,
SM1526  ,S ,
SM1527  ,S ,
SM1528  ,S ,
SM1530  ,S ,
SM1531  ,S ,
SM1532  ,S ,
SM1533  ,A ,
SM1534  ,A ,
SM1535  ,S ,
SM1536  ,S ,
SM1537  ,S ,
SM1538  ,S ,
SM1539  ,A ,
SM1540  ,A ,
SM1541  ,S ,
SM1542  ,A ,
SM1543  ,S ,
SM1544  ,S ,
SM1545  ,S ,
SM1546  ,A ,
SM1547  ,S ,
SM1548  ,S ,
SM1549  ,S ,
SM1550  ,S ,
SM1551  ,S ,
SM1552  ,A ,
SM1553  ,S ,
SM1554  ,S ,
SM1555  ,S ,
SM1556  ,A ,
SM1557  ,S ,
SM1558  ,S ,
SM1559  ,S ,
SM1560  ,S ,
SM1561  ,S ,
SM1562  ,A ,
SM1563  ,S ,
SM1564  ,S ,
SM1565  ,S ,
SM1566  ,S ,
SM1567  ,S ,
SM1568  ,A ,
SM1569  ,S ,
SM1570  ,A ,
SM1571  ,S ,
SM1572  ,S ,
SM1573  ,S ,
SM1574  ,S ,
SM1575  ,A ,
SM1576  ,S ,
SM1577  ,A ,
SM1578  ,A ,
SM1579  ,S ,
SM1580  ,S ,
SM1581  ,S ,
SM1582  ,A ,
SM1583  ,S ,
SM1584  ,S ,
SM1585  ,A ,
SM1586  ,S ,
SM1587  ,S ,
SM1588  ,A ,
SM1589  ,S ,
SM1590  ,S ,
SM1591  ,A ,
SM1592  ,A ,
SM1593  ,S ,
SM1594  ,S ,
SM1595  ,A ,
SM1596  ,S ,
SM1597  ,S ,
SM1598  ,S ,
SM1599  ,S ,
SM1600  ,S ,
SM1601  ,S ,
SM1602  ,S ,
SM1603  ,S ,
SM1604  ,A ,
SM1605  ,S ,
SM1606  ,S ,
SM1607  ,S ,
SM1608  ,A ,
SM1609  ,A ,
SM1610  ,S ,
SM1611  ,A ,
SM1612  ,S ,
SM1613  ,A ,
SM1614  ,S ,
SM1615  ,A ,
SM1616  ,S ,
SM1617  ,S ,
SM1618  ,A ,
SM1619  ,S ,
SM1620  ,S ,
SM1621  ,S ,
SM1622  ,S ,
SM1623  ,S ,
SM1624  ,S ,
SM1625  ,S ,
SM1626  ,S ,
SM1627  ,S ,
SM1628  ,A ,
SM1629  ,A ,
SM1630  ,S ,
SM1631  ,S ,
SM1632  ,S ,
SM1633  ,A ,
SM1634  ,S ,
SM1635  ,S ,
SM1636  ,A ,
SM1637  ,S ,
SM1638  ,S ,
SM1639  ,S ,
SM1640  ,S ,
SM1641  ,S ,
SM1642  ,S ,
SM1643  ,S ,
SM1644  ,S ,
SM1645  ,S ,
SM1646  ,S ,
SM1648  ,A ,
SM1649  ,S ,
SM1650  ,S ,
SM1651  ,A ,
SM1652  ,A ,
SM1653  ,S ,
SM1654  ,A ,
SM1655  ,S ,
SM1657  ,S ,
SM1658  ,S ,
SM1659  ,S ,
SM1660  ,A ,
SM1661  ,S ,
SM1662  ,S ,
SM1663  ,S ,
SM1664  ,S ,
SM1665  ,S ,
SM1666  ,A ,
SM1667  ,S ,
SM1668  ,S ,
SM1669  ,S ,
SM1670  ,S ,
SM1671  ,S ,
SM1672  ,S ,
SM1673  ,S ,
SM1674  ,S ,
SM1675  ,A ,
SM1676  ,S ,
SM1677  ,S ,
SM1678  ,A ,
SM1679  ,A ,
SM1680  ,S ,
SM1681  ,A ,
SM1682  ,S ,
SM1683  ,A ,
SM1684  ,S ,
SM1685  ,S ,
SM1686  ,S ,
SM1687  ,A ,
SM1688  ,S ,
SM1689  ,A ,
SM1690  ,S ,
SM1691  ,S ,
SM1692  ,A ,
SM1693  ,S ,
SM1694  ,S ,
SM1695  ,S ,
SM1696  ,S ,
SM1697  ,A ,
SM1698  ,S ,
SM1699  ,A ,
SM1700  ,S ,
SM1701  ,A ,
SM1702  ,S ,
SM1703  ,S ,
SM1704  ,A ,
SM1705  ,A ,
SM1706  ,S ,
SM1707  ,S ,
SM1708  ,S ,
SM1709  ,S ,
SM1710  ,S ,
SM1711  ,S ,
SM1712  ,A ,
SM1713  ,A ,
SM1714  ,S ,
SM1715  ,S ,
SM1716  ,S ,
SM1717  ,S ,
SM1718  ,S ,
SM1719  ,A ,
SM1720  ,A ,
SM1721  ,S ,
SM1722  ,S ,
SM1723  ,A ,
SM1724  ,A ,
SM1725  ,S ,
SM1726  ,A ,
SM1727  ,A ,
SM1728  ,S ,
SM1729  ,S ,
SM1730  ,S ,
SM1731  ,S ,
SM1732  ,S ,
SM1733  ,S ,
SM1734  ,A ,
SM1735  ,S ,
SM1736  ,S ,
SM1737  ,A ,
SM1738  ,A ,
SM1739  ,S ,
SM1740  ,S ,
SM1741  ,A ,
SM1742  ,S ,
SM1743  ,S ,
SM1744  ,S ,
SM1745  ,S ,
SM1746  ,A ,
SM1747  ,S ,
SM1748  ,A ,
SM1749  ,S ,
SM1750  ,S ,
SM1751  ,S ,
SM1752  ,S ,
SM1753  ,A ,
SM1754  ,S ,
SM1755  ,S ,
SM1756  ,A ,
SM1757  ,S ,
SM1758  ,A ,
SM1759  ,S ,
SM1760  ,S ,
SM1761  ,S ,
SM1762  ,A ,
SM1763  ,S ,
SM1764  ,S ,
SM1765  ,S ,
SM1766  ,S ,
SM1767  ,S ,
SM1768  ,A ,
SM1769  ,A ,
SM1770  ,S ,
SM1771  ,A ,
SM1772  ,A ,
SM1773  ,S ,
SM1774  ,S ,
SM1775  ,A ,
SM1776  ,A ,
SM1777  ,A ,
SM1778  ,S ,
SM1779  ,A ,
SM1780  ,S ,
SM1781  ,A ,
SM1782  ,S ,
SM1783  ,A ,
SM1784  ,S ,
SM1785  ,A ,
SM1786  ,S ,
SM1787  ,A ,
SM1788  ,A ,
SM1789  ,A ,
SM1790  ,S ,
SM1791  ,S ,
SM1792  ,S ,
SM1793  ,S ,
SM1794  ,A ,
SM1795  ,A ,
SM1796  ,A ,
SM1797  ,S ,
SM1798  ,A ,
SM1799  ,S ,
SM1800  ,A ,
SM1801  ,S ,
SM1802  ,A ,
SM1803  ,A ,
SM1804  ,A ,
SM1805  ,A ,
SM1806  ,A ,
SM1807  ,A ,
SM1809  ,S ,
SM1810  ,A ,
SM1811  ,S ,
SM1812  ,S ,
SM1813  ,S ,
SM1814  ,A ,
SM1815  ,A ,
SM1816  ,S ,
SM1817  ,S ,
SM1818  ,A ,
SM1819  ,A ,
SM1820  ,S ,
SM1821  ,S ,
SM1822  ,A ,
SM1823  ,A ,
SM1824  ,S ,
SM1825  ,A ,
SM1826  ,S ,
SM1827  ,A ,
SM1828  ,A ,
SM1829  ,S ,
SM1830  ,A ,
SM1831  ,S ,
SM1832  ,S ,
SM1833  ,A ,
SM1834  ,S ,
SM1835  ,A ,
SM1836  ,A ,
SM1837  ,A ,
SM1838  ,S ,
SM1839  ,S ,
SM1841  ,A ,
SM1842  ,A ,
SM1843  ,S ,
SM1844  ,A ,
SM1845  ,A ,
SM1846  ,A ,
SM1847  ,A ,
SM1848  ,A ,
SM1849  ,A ,
SM1850  ,A ,
SM1851  ,S ,
SM1852  ,S ,
SM1853  ,S ,
SM1854  ,A ,
SM1855  ,A ,
SM1856  ,A ,
SM1857  ,S ,
SM1858  ,A ,
SM1859  ,S ,
SM1860  ,S ,
SM1861  ,S ,
SM1862  ,A ,
SM1863  ,S ,
SM1864  ,S ,
SM1865  ,S ,
SM1866  ,A ,
SM1867  ,A ,
SM1868  ,A ,
SM1869  ,S ,
SM1870  ,S ,
SM1871  ,S ,
SM1872  ,A ,
SM1873  ,A ,
SM1874  ,S ,
SM1875  ,A ,
SM1876  ,A ,
SM1877  ,A ,
SM1878  ,S ,
SM1879  ,A ,
SM1880  ,A ,
SM1881  ,S ,
SM1882  ,A ,
SM1883  ,A ,
SM1884  ,S ,
SM1885  ,A ,
SM1886  ,S ,
SM1887  ,A ,
SM1888  ,S ,
SM1889  ,S ,
SM1890  ,A ,
SM1891  ,A ,
SM1892  ,A ,
SM1893  ,A ,
SM1894  ,A ,
SM1895  ,S ,
SM1896  ,A ,
SM1897  ,S ,
SM1898  ,A ,
SM1899  ,A ,
SM1900  ,S ,
SM1901  ,A ,
SM1902  ,S ,
SM1903  ,S ,
SM1904  ,A ,
SM1905  ,S ,
SM1906  ,S ,
SM1907  ,S ,
SM1908  ,A ,
SM1909  ,S ,
SM1910  ,A ,
SM1911  ,A ,
SM1912  ,S ,
SM1913  ,A ,
SM1914  ,S ,
SM1915  ,S ,
SM1916  ,S ,
SM1917  ,A ,
SM1918  ,A ,
SM1919  ,A ,
SM1920  ,A ,
SM1921  ,S ,
SM1922  ,S ,
SM1923  ,S ,
SM1924  ,A ,
SM1925  ,A ,
SM1926  ,A ,
SM1927  ,S ,
SM1928  ,A ,
SM1929  ,A ,
SM1931  ,A ,
SM1932  ,S ,
SM1933  ,A ,
SM1934  ,S ,
SM1935  ,S ,
SM1936  ,A ,
SM1937  ,S ,
SM1938  ,A ,
SM1939  ,S ,
SM1940  ,A ,
SM1941  ,A ,
SM1942  ,A ,
SM1943  ,A ,
SM1944  ,A ,
SM1945  ,A ,
SM1946  ,S ,
SM1947  ,S ,
SM1948  ,S ,
SM1949  ,A ,
SM1950  ,A ,
SM1951  ,A ,
SM1952  ,S ,
SM1953  ,S ,
SM1954  ,S ,
SM1955  ,S ,
SM1956  ,S ,
SM1957  ,A ,
SM1958  ,S ,
SM1959  ,A ,
SM1960  ,A ,
SM1961  ,S ,
SM1962  ,S ,
SM1963  ,S ,
SM1964  ,S ,
SM1965  ,S ,
SM1966  ,A ,
SM1967  ,S ,
SM1968  ,A ,
SM1969  ,S ,
SM1970  ,A ,
SM1971  ,S ,
SM1972  ,A ,
SM1973  ,S ,
SM1974  ,A ,
SM1975  ,S ,
SM1976  ,S ,
SM1977  ,A ,
SM1978  ,A ,
SM1979  ,A ,
SM1980  ,S ,
SM1981  ,S ,
SM1982  ,A ,
SM1983  ,A ,
SM1984  ,S ,
SM1985  ,A ,
SM1986  ,A ,
SM1987  ,S ,
SM1988  ,A ,
SM1989  ,S ,
SM1990  ,S ,
SM1991  ,S ,
SM1992  ,A ,
SM1993  ,S ,
SM1994  ,S ,
SM1995  ,A ,
SM1996  ,A ,
SM1997  ,A ,
SM1998  ,S ,
SM1999  ,S ,
SM2000  ,A ,
SM2001  ,A ,
SM2002  ,S ,
SM2003  ,S ,
SM2004  ,S ,
SM2005  ,A ,
SM2006  ,S ,
SM2007  ,S ,
SM2008  ,S ,
SM2009  ,A ,
SM2010  ,A ,
SM2011  ,S ,
SM2012  ,S ,
SM2013  ,A ,
SM2014  ,S ,
SM2015  ,A ,
SM2016  ,A ,
SM2017  ,A ,
SM2018  ,S ,
SM2019  ,S ,
SM2020  ,S ,
SM2021  ,A ,
SM2022  ,S ,
SM2023  ,S ,
SM2024  ,A ,
SM2025  ,A ,
SM2026  ,A ,
SM2027  ,S ,
SM2028  ,S ,
SM2029  ,S ,
SM2030  ,S ,
SM2031  ,A ,
SM2032  ,A ,
SM2033  ,A ,
SM2034  ,A ,
SM2035  ,S ,
SM2036  ,S ,
SM2037  ,A ,
SM2038  ,S ,
SM2039  ,A ,
SM2040  ,S ,
SM2041  ,A ,
SM2042  ,A ,
SM2043  ,S ,
SM2044  ,S ,
SM2045  ,S ,
SM2046  ,S ,
SM2047  ,S ,
SM2048  ,S ,
SM2049  ,A ,
SM2050  ,A ,
SM2051  ,A ,
SM2052  ,S ,
SM2053  ,A ,
SM2054  ,A ,
SM2055  ,S ,
SM2056  ,A ,
SM2057  ,A ,
SM2058  ,S ,
SM2059  ,S ,
SM2060  ,S ,
SM2061  ,S ,
SM2062  ,S ,
SM2063  ,A ,
SM2064  ,A ,
SM2065  ,S ,
SM2066  ,S ,
SM2067  ,S ,
SM2068  ,A ,
SM2069  ,S ,
SM2070  ,A ,
SM2071  ,A ,
SM2072  ,S ,
SM2073  ,S ,
SM2074  ,S ,
SM2075  ,S ,
SM2076  ,A ,
SM2077  ,A ,
SM2078  ,S ,
SM2079  ,S ,
SM2080  ,S ,
SM2081  ,A ,
SM2082  ,S ,
SM2083  ,S ,
SM2084  ,S ,
SM2085  ,S ,
SM2086  ,A ,
SM2087  ,A ,
SM2088  ,A ,
SM2089  ,A ,
SM2090  ,S ,
SM2091  ,S ,
SM2092  ,A ,
SM2093  ,S ,
SM2094  ,A ,
SM2095  ,S ,
SM2096  ,S ,
SM2097  ,A ,
SM2098  ,A ,
SM2099  ,A ,
SM2100  ,S ,
SM2101  ,A ,
SM2102  ,S ,
SM2103  ,S ,
SM2104  ,A ,
SM2105  ,A ,
SM2106  ,S ,
SM2107  ,A ,
SM2108  ,S ,
SM2109  ,A ,
SM2110  ,S ,
SM2111  ,S ,
SM2112  ,S ,
SM2113  ,A ,
SM2114  ,A ,
SM2115  ,S ,
SM2116  ,S ,
SM2117  ,S ,
SM2118  ,A ,
SM2119  ,A ,
SM2120  ,A ,
SM2121  ,S ,
SM2122  ,A ,
SM2123  ,A ,
SM2124  ,A ,
SM2125  ,S ,
SM2126  ,A ,
SM2127  ,A ,
SM2128  ,S ,
SM2129  ,S ,
SM2130  ,S ,
SM2131  ,A ,
SM2132  ,S ,
SM2133  ,S ,
SM2134  ,S ,
SM2135  ,S ,
SM2136  ,A ,
SM2138  ,S ,
SM2139  ,A ,
SM2140  ,S ,
SM2141  ,A ,
SM2142  ,A ,
SM2143  ,S ,
SM2144  ,S ,
SM2145  ,S ,
SM2146  ,A ,
SM2147  ,S ,
SM2148  ,S ,
SM2149  ,A ,
SM2150  ,A ,
SM2151  ,A ,
SM2152  ,S ,
SM2153  ,S ,
SM2154  ,S ,
SM2155  ,A ,
SM2156  ,A ,
SM2157  ,A ,
SM2158  ,S ,
SM2159  ,S ,
SM2160  ,A ,
SM2161  ,S ,
SM2162  ,S ,
SM2163  ,S ,
SM2164  ,A ,
SM2165  ,S ,
SM2166  ,A ,
SM2167  ,S ,
SM2168  ,A ,
SM2169  ,A ,
SM2170  ,S ,
SM2171  ,A ,
SM2172  ,S ,
SM2173  ,S ,
SM2174  ,S ,
SM2175  ,A ,
SM2176  ,A ,
SM2177  ,S ,
SM2178  ,S ,
SM2179  ,A ,
SM2181  ,S ,
SM2182  ,S ,
SM2183  ,S ,
SM2184  ,S ,
SM2185  ,S ,
SM2186  ,A ,
SM2187  ,A ,
SM2188  ,A ,
SM2189  ,S ,
SM2190  ,A ,
SM2191  ,A ,
SM2192  ,A ,
SM2193  ,S ,
SM2194  ,S ,
SM2195  ,A ,
SM2196  ,S ,
SM2197  ,S ,
SM2198  ,A ,
SM2199  ,S ,
SM2200  ,A ,
SM2201  ,S ,
SM2202  ,S ,
SM2203  ,A ,
SM2204  ,A ,
SM2205  ,A ,
SM2206  ,A ,
SM2207  ,A ,
SM2208  ,S ,
SM2209  ,S ,
SM2210  ,S ,
SM2211  ,A ,
SM2212  ,S ,
SM2213  ,A ,
SM2214  ,S ,
SM2215  ,S ,
SM2216  ,S ,
SM2217  ,A ,
SM2218  ,A ,
SM2219  ,S ,
SM2220  ,S ,
SM2221  ,S ,
SM2222  ,S ,
SM2223  ,A ,
SM2224  ,A ,
SM2225  ,A ,
SM2226  ,S ,
SM2227  ,S ,
SM2228  ,A ,
SM2229  ,A ,
SM2230  ,S ,
SM2231  ,A ,
SM2232  ,S ,
SM2233  ,A ,
SM2234  ,A ,
SM2235  ,S ,
SM2236  ,S ,
SM2237  ,A ,
SM2238  ,S ,
SM2239  ,A ,
SM2240  ,A ,
SM2241  ,S ,
SM2242  ,A ,
SM2243  ,S ,
SM2244  ,S ,
SM2245  ,A ,
SM2246  ,S ,
SM2247  ,S ,
SM2248  ,A ,
SM2249  ,A ,
SM2250  ,S ,
SM2251  ,S ,
SM2252  ,A ,
SM2253  ,A ,
SM2254  ,S ,
SM2255  ,A ,
SM2256  ,A ,
SM2257  ,S ,
SM2258  ,A ,
SM2259  ,A ,
SM2260  ,S ,
SM2261  ,A ,
SM2262  ,S ,
SM2263  ,A ,
SM2264  ,S ,
SM2265  ,S ,
SM2266  ,S ,
SM2267  ,S ,
SM2268  ,S ,
SM2269  ,S ,
SM2270  ,S ,
SM2271  ,S ,
SM2272  ,A ,
SM2273  ,A ,
SM2274  ,S ,
SM2275  ,S ,
SM2276  ,A ,
SM2277  ,S ,
SM2278  ,A ,
SM2279  ,S ,
SM2280  ,A ,
SM2281  ,S ,
SM2282  ,S ,
SM2283  ,S ,
SM2284  ,A ,
SM2285  ,S ,
SM2286  ,S ,
SM2287  ,S ,
SM2288  ,S ,
SM2289  ,S ,
SM2290  ,A ,
SM2291  ,A ,
SM2292  ,S ,
SM2293  ,A ,
SM2294  ,S ,
SM2295  ,S ,
SM2296  ,A ,
SM2297  ,A ,
SM2298  ,A ,
SM2299  ,S ,
SM2300  ,S ,
SM2301  ,S ,
SM2302  ,S ,
SM2303  ,A ,
SM2304  ,S ,
SM2305  ,S ,
SM2306  ,S ,
SM2307  ,A ,
SM2308  ,A ,
SM2309  ,S ,
SM2310  ,A ,
SM2311  ,S ,
SM2312  ,S ,
SM2313  ,A ,
SM2314  ,S ,
SM2315  ,A ,
SM2316  ,S ,
SM2318  ,A ,
SM2319  ,S ,
SM2320  ,A ,
SM2321  ,S ,
SM2322  ,S ,
SM2323  ,S ,
SM2324  ,S ,
SM2325  ,A ,
SM2326  ,S ,
SM2327  ,A ,
SM2328  ,A ,
SM2329  ,S ,
SM2330  ,S ,
SM2331  ,A ,
SM2332  ,S ,
SM2333  ,S ,
SM2334  ,S ,
SM2335  ,S ,
SM2336  ,A ,
SM2337  ,A ,
SM2338  ,A ,
SM2339  ,S ,
SM2340  ,A ,
SM2341  ,S ,
SM2342  ,A ,
SM2343  ,S ,
SM2344  ,S ,
SM2345  ,A ,
SM2346  ,A ,
SM2347  ,S ,
SM2348  ,S ,
SM2349  ,S ,
SM2350  ,S ,
SM2351  ,S ,
SM2352  ,S ,
SM2353  ,S ,
SM2354  ,S ,
SM2355  ,A ,
SM2356  ,S ,
SM2357  ,A ,
SM2358  ,A ,
SM2359  ,S ,
SM2360  ,S ,
SM2361  ,A ,
SM2362  ,S ,
SM2363  ,A ,
SM2364  ,S ,
SM2365  ,A ,
SM2366  ,S ,
SM2367  ,S ,
SM2368  ,A ,
SM2369  ,S ,
SM2370  ,A ,
SM2371  ,A ,
SM2372  ,A ,
SM2373  ,S ,
SM2374  ,S ,
SM2375  ,A ,
SM2376  ,A ,
SM2377  ,A ,
SM2378  ,S ,
SM2379  ,S ,
SM2380  ,S ,
SM2381  ,S ,
SM2383  ,S ,
SM2384  ,A ,
SM2385  ,S ,
SM2386  ,S ,
SM2387  ,A ,
SM2388  ,A ,
SM2389  ,A ,
SM2390  ,A ,
SM2391  ,A ,
SM2392  ,S ,
SM2393  ,S ,
SM2394  ,S ,
SM2395  ,A ,
SM2396  ,S ,
SM2397  ,S ,
SM2398  ,A ,
SM2399  ,S ,
SM2400  ,A ,
SM2401  ,A ,
SM2402  ,S ,
SM2403  ,S ,
SM2404  ,A ,
SM2405  ,S ,
SM2407  ,A ,
SM2408  ,A ,
SM2409  ,S ,
SM2410  ,S ,
SM2411  ,A ,
SM2413  ,S ,
SM2414  ,S ,
SM2415  ,A ,
SM2416  ,S ,
SM2417  ,S ,
SM2418  ,S ,
SM2419  ,S ,
SM2420  ,A ,
SM2421  ,S ,
SM2422  ,S ,
SM2423  ,A ,
SM2424  ,S ,
SM2425  ,A ,
SM2426  ,A ,
SM2427  ,S ,
SM2428  ,S ,
SM2429  ,A ,
SM2430  ,S ,
SM2432  ,S ,
SM2433  ,S ,
SM2434  ,S ,
SM2435  ,S ,
SM2436  ,S ,
SM2437  ,A ,
SM2438  ,A ,
SM2439  ,A ,
SM2440  ,A ,
SM2441  ,A ,
SM2442  ,S ,
SM2443  ,S ,
SM2444  ,S ,
SM2445  ,A ,
SM2446  ,S ,
SM2447  ,S ,
SM2448  ,S ,
SM2449  ,A ,
SM2450  ,S ,
SM2451  ,A ,
SM2452  ,S ,
SM2453  ,S ,
SM2454  ,S ,
SM2455  ,S ,
SM2456  ,S ,
SM2457  ,S ,
SM2458  ,A ,
SM2459  ,S ,
SM2460  ,A ,
SM2461  ,A ,
SM2462  ,S ,
SM2463  ,S ,
SM2464  ,A ,
SM2465  ,A ,
SM2466  ,S ,
SM2467  ,A ,
SM2468  ,S ,
SM2469  ,S ,
SM2470  ,A ,
SM2471  ,A ,
SM2472  ,S ,
SM2473  ,S ,
SM2474  ,S ,
SM2475  ,S ,
SM2476  ,S ,
SM2477  ,S ,
SM2478  ,S ,
SM2479  ,A ,
SM2480  ,S ,
SM2481  ,A ,
SM2482  ,A ,
SM2483  ,S ,
SM2484  ,A ,
SM2485  ,S ,
SM2486  ,S ,
SM2487  ,S ,
SM2488  ,A ,
SM2489  ,A ,
SM2490  ,S ,
SM2491  ,S ,
SM2492  ,S ,
SM2493  ,S ,
SM2494  ,S ,
SM2495  ,A ,
SM2496  ,S ,
SM2497  ,A ,
SM2498  ,S ,
SM2499  ,A ,
SM2500  ,S ,
SM2501  ,S ,
SM2502  ,A ,
SM2503  ,S ,
SM2504  ,S ,
SM2505  ,A ,
SM2506  ,A ,
SM2507  ,A ,
SM2508  ,A ,
SM2509  ,A ,
SM2510  ,A ,
SM2511  ,S ,
SM2512  ,S ,
SM2513  ,A ,
SM2514  ,A ,
SM2515  ,A ,
SM2516  ,A ,
SM2517  ,A ,
SM2518  ,S ,
SM2519  ,A ,
SM2520  ,S ,
SM2521  ,S ,
SM2522  ,S ,
SM2524  ,S ,
SM2525  ,S ,
SM2526  ,A ,
SM2527  ,S ,
SM2528  ,S ,
SM2529  ,S ,
SM2530  ,S ,
SM2531  ,S ,
SM2532  ,A ,
SM2533  ,S ,
SM2534  ,S ,
SM2535  ,S ,
SM2536  ,S ,
SM2537  ,S ,
SM2538  ,S ,
SM2539  ,S ,
SM2540  ,A ,
SM2541  ,S ,
SM2542  ,S ,
SM2543  ,S ,
SM2544  ,A ,
SM2545  ,S ,
SM2546  ,A ,
SM2547  ,S ,
SM2548  ,S ,
SM2549  ,S ,
SM2550  ,S ,
SM2551  ,A ,
SM2552  ,A ,
SM2554  ,S ,
SM2555  ,S ,
SM2556  ,S ,
SM2557  ,S ,
SM2558  ,A ,
SM2559  ,A ,
SM2560  ,A ,
SM2561  ,S ,
SM2562  ,S ,
SM2563  ,S ,
SM2564  ,S ,
SM2565  ,S ,
SM2566  ,S ,
SM2567  ,S ,
SM2568  ,S ,
SM2569  ,S ,
SM2570  ,S ,
SM2571  ,A ,
SM2572  ,A ,
SM2573  ,S ,
SM2574  ,A ,
SM2575  ,S ,
SM2576  ,A ,
SM2577  ,S ,
SM2578  ,S ,
SM2579  ,S ,
SM2580  ,A ,
SM2581  ,S ,
SM2582  ,S ,
SM2583  ,A ,
SM2584  ,S ,
SM2585  ,S ,
SM2586  ,A ,
SM2587  ,S ,
SM2588  ,S ,
SM2589  ,S ,
SM2590  ,S ,
SM2591  ,S ,
SM2592  ,A ,
SM2593  ,S ,
SM2594  ,A ,
SM2595  ,S ,
SM2596  ,A ,
SM2597  ,A ,
SM2598  ,A ,
SM2599  ,A ,
SM2600  ,S ,
SM2601  ,S ,
SM2602  ,S ,
SM2603  ,S ,
SM2604  ,S ,
SM2605  ,S ,
SM2606  ,S ,
SM2607  ,S ,
SM2608  ,A ,
SM2609  ,S ,
SM2610  ,A ,
SM2611  ,S ,
SM2612  ,A ,
SM2613  ,S ,
SM2614  ,A ,
SM2615  ,S ,
SM2616  ,A ,
SM2617  ,S ,
SM2618  ,S ,
SM2620  ,S ,
SM2621  ,S ,
SM2622  ,S ,
SM2623  ,A ,
SM2624  ,S ,
SM2625  ,S ,
SM2626  ,A ,
SM2627  ,S ,
SM2628  ,S ,
SM2629  ,A ,
SM2630  ,A ,
SM2631  ,S ,
SM2632  ,S ,
SM2634  ,S ,
SM2635  ,A ,
SM2636  ,A ,
SM2637  ,S ,
SM2638  ,S ,
SM2639  ,S ,
SM2640  ,S ,
SM2641  ,A ,
SM2643  ,S ,
SM2644  ,S ,
SM2645  ,S ,
SM2646  ,S ,
SM2647  ,S ,
SM2648  ,S ,
SM2649  ,S ,
SM2650  ,S ,
SM2652  ,A ,
SM2653  ,A ,
SM2654  ,A ,
SM2655  ,S ,
SM2656  ,A ,
SM2657  ,A ,
SM2658  ,S ,
SM2659  ,A ,
SM2660  ,A ,
SM2661  ,A ,
SM2662  ,A ,
